building_key,leasinghub_id,leasinghub_original_key,leasinghub_name,centanet_id,centanet_original_key,centanet_name,match_score
LH_1132,1132,1132,Far East Finance Centre,8d493726-ea4c-4864-aaa8-c677373415c5,8d493726-ea4c-4864-aaa8-c677373415c5,Far East Finance Centre,90.0
LH_11518,11518,11518,Festigood Centre,d5bba6d7-db8f-4bcc-b321-92782922be33,d5bba6d7-db8f-4bcc-b321-92782922be33,Festigood Centre,90.0
LH_1636,1636,1636,Fortune Centre,67874cd0-e9c9-4c0c-a7e9-28ab23941d92,67874cd0-e9c9-4c0c-a7e9-28ab23941d92,Fortune Centre,90.0
LH_1667,1667,1667,Foyer,2c90c4d7-1c48-4411-adf0-2ad6cb6ad3fe,2c90c4d7-1c48-4411-adf0-2ad6cb6ad3fe,Foyer,90.0
LH_16276,16276,16276,Fuk Shing Commercial Building,ddfa4e08-ca1a-45a3-bc64-9fe8058282d4,ddfa4e08-ca1a-45a3-bc64-9fe8058282d4,Fuk Shing Commercial Building,90.0
LH_4736,4736,4736,Fullerton Centre,9d0ee886-4826-4f95-b4e1-9dd4cc4f9f37,9d0ee886-4826-4f95-b4e1-9dd4cc4f9f37,Fullerton Centre,90.0
LH_3085,3085,3085,Gala Place,3715c9a3-0c3c-4017-867b-a1c51a3f7938,3715c9a3-0c3c-4017-867b-a1c51a3f7938,Gala Place,90.0
LH_5669,5669,5669,Gee Luen Hing Industrial Building,f78419dc-9353-4539-958b-00385e1e8f4f,f78419dc-9353-4539-958b-00385e1e8f4f,Effort Industrial Building,75.2
LH_3810,3810,3810,Genesis,d976d9a9-37ec-4589-a0db-47b6292d3498,d976d9a9-37ec-4589-a0db-47b6292d3498,Genesis,100.0
LH_17492,17492,17492,GF Tower,7104f94b-38eb-47b1-b1d0-c2ac12d4b6b0,7104f94b-38eb-47b1-b1d0-c2ac12d4b6b0,GF Tower,87.8
LH_7271,7271,7271,Ginza Plaza,04b3d6e1-2ae1-4228-b243-580ea2cfec61,04b3d6e1-2ae1-4228-b243-580ea2cfec61,Ginza Plaza,89.6
LH_2994,2994,2994,Ginza Square,4ff4db2b-677d-4f5d-8710-ce3d0fb63e20,4ff4db2b-677d-4f5d-8710-ce3d0fb63e20,Ginza Square,90.0
LH_3829,3829,3829,Global Trade Square,3d385596-e372-435e-ace2-804040ff636d,3d385596-e372-435e-ace2-804040ff636d,Global Trade Square,98.8
LH_153,153,153,Gloucester Tower,5673cc13-003b-45c8-9b9d-5c9c6120f86e,5673cc13-003b-45c8-9b9d-5c9c6120f86e,Gloucester Tower,90.0
LH_8,8,8,Golden Centre,ebe8e792-03fe-4f05-bf57-ea9cff1e2e3d,ebe8e792-03fe-4f05-bf57-ea9cff1e2e3d,Golden Centre,90.0
LH_3512,3512,3512,Golden Dragon Centre,aab2215f-246a-4e7a-a124-8d057177f4ff,aab2215f-246a-4e7a-a124-8d057177f4ff,Golden Dragon Centre,90.0
LH_7111,7111,7111,Golden Era Plaza,54a7921d-ed37-470a-91ce-724553361f4f,54a7921d-ed37-470a-91ce-724553361f4f,Golden Era Plaza,90.0
LH_6025,6025,6025,Grand Centre,af59ab63-b589-4a9f-a3de-611d9301dd07,af59ab63-b589-4a9f-a3de-611d9301dd07,Grand Centre,88.4
LH_6926,6926,6926,Grand Century Place Tower 1,e989b81e-113f-4198-98e9-e3e049deae5a,e989b81e-113f-4198-98e9-e3e049deae5a,Grand Century Place I,87.0
LH_3011,3011,3011,Grand Plaza Office Tower One,d529596f-07d7-4de1-9db3-caa90f106f92,d529596f-07d7-4de1-9db3-caa90f106f92,"Office Tower One, Grand Plaza",90.0
LH_3012,3012,3012,Grand Plaza Office Tower Two,2ab62d4c-8fe6-4161-b505-7a94fc26500f,2ab62d4c-8fe6-4161-b505-7a94fc26500f,"Office Tower Two, Grand Plaza",90.0
LH_2004,2004,2004,Great Eagle Centre,ec56b894-52c5-4f79-9aa3-23717150771f,ec56b894-52c5-4f79-9aa3-23717150771f,Great Eagle Centre,90.0
LH_2244,2244,2244,Great Smart Tower,bd92ab92-67dc-4b3f-9143-8f124a9c3036,bd92ab92-67dc-4b3f-9143-8f124a9c3036,Great Smart Tower,84.6
LH_646,646,646,Guangdong Finance Building,93f0cfb8-1cef-4559-9d85-0db7b6f30d94,93f0cfb8-1cef-4559-9d85-0db7b6f30d94,Guangdong Finance Building,90.0
LH_119,119,119,Guangdong Investment Tower,e2b1d65b-dd92-46dc-ad42-6a91581076b2,e2b1d65b-dd92-46dc-ad42-6a91581076b2,Guangdong Investment Tower,90.0
LH_1104,1104,1104,Hang Lung Centre,88a8a107-d942-48d5-9ea7-c5d035edeac5,88a8a107-d942-48d5-9ea7-c5d035edeac5,Hang Lung Centre,90.0
LH_2010,2010,2010,Harbour Centre,d6ee21fa-8a23-4676-857a-274deb3eb908,d6ee21fa-8a23-4676-857a-274deb3eb908,Harbour Centre,90.0
LH_2620,2620,2620,Harbour Crystal Centre,e530b24f-ec98-4a5c-8eac-efc628d1111c,e530b24f-ec98-4a5c-8eac-efc628d1111c,Harbour Crystal Centre,90.0
LH_11442,11442,11442,Harbourside HQ,624def23-1a6a-47d2-9d49-432ef06a5d91,624def23-1a6a-47d2-9d49-432ef06a5d91,Harbourside HQ,90.0
LH_1148,1148,1148,Harcourt House,17fbcfc6-b338-441d-8456-2a833e345f24,17fbcfc6-b338-441d-8456-2a833e345f24,Harcourt House,90.0
LH_165,165,165,Henley Building,8fbb3757-9ef8-4e86-8f57-bac695d68238,8fbb3757-9ef8-4e86-8f57-bac695d68238,Henley Building,90.0
LH_35,35,35,Hip Shing Hong Centre,45b35c13-b7e8-4e03-a88f-4e1f10fda49d,45b35c13-b7e8-4e03-a88f-4e1f10fda49d,Hip Shing Hong Centre,90.0
LH_3004,3004,3004,Hollywood Plaza,302c51c2-528d-429c-b3bb-d46f52e695d9,302c51c2-528d-429c-b3bb-d46f52e695d9,Hollywood Plaza,90.0
LH_1966,1966,1966,Hong Kong Diamond Exchange Building,0e12b315-8cf7-48dd-bb21-f032912b9dbf,0e12b315-8cf7-48dd-bb21-f032912b9dbf,Hong Kong Diamond Exchange Building,90.0
LH_3431,3431,3431,Hong Kong Pacific Centre,c384a628-a81a-429d-ac94-5a3625710966,c384a628-a81a-429d-ac94-5a3625710966,Hong Kong Pacific Centre,90.0
LH_641,641,641,Hong Kong Plaza,fa36a9b3-0a54-4aab-961c-d42ebfbf03d7,fa36a9b3-0a54-4aab-961c-d42ebfbf03d7,Hong Kong Plaza,90.0
LH_3284,3284,3284,Hong Kong Spinners Industrial Building Phase 6,01feb70d-a7ad-4018-8c71-08c739b67857,01feb70d-a7ad-4018-8c71-08c739b67857,HK Spinners Industrial Building VI,84.0
LH_19,19,19,Hong Kong Trade Centre,697936e7-9386-4c21-bbd3-3a48411a30b8,697936e7-9386-4c21-bbd3-3a48411a30b8,HK Trade Centre,83.4
LH_365,365,365,Hopewell Centre,1212787b-107c-4ba1-b63c-bc984a09d901,1212787b-107c-4ba1-b63c-bc984a09d901,Hopewell Centre,90.0
LH_7502,7502,7502,Horizon East,1c4bfaac-f6cc-4171-87d9-1b2c3244e462,1c4bfaac-f6cc-4171-87d9-1b2c3244e462,Horizon East (SKW),90.0
LH_6182,6182,6182,Horizon Plaza,6847127e-66d6-46a2-a47b-bcfbb3ff12ad,6847127e-66d6-46a2-a47b-bcfbb3ff12ad,Horizon Plaza,100.0
LH_2660,2660,2660,Houston Centre,6213fd73-81e4-405f-8740-57bb12412de1,6213fd73-81e4-405f-8740-57bb12412de1,Houston Centre,90.0
LH_2967,2967,2967,Hua Chiao Commercial Centre,a565bde9-cd23-4784-a662-62f131e3e821,a565bde9-cd23-4784-a662-62f131e3e821,Hua Chiao Commercial Centre,90.0
LH_6374,6374,6374,Hunghom Commercial Centre A,0d32098d-b4d4-4cee-9356-9ebb6b4a0739,0d32098d-b4d4-4cee-9356-9ebb6b4a0739,Hunghom Commercial Centre Tower A,90.0
LH_6375,6375,6375,Hunghom Commercial Centre B,8c041ad3-4ed7-4a5d-ab0d-79b018e18840,8c041ad3-4ed7-4a5d-ab0d-79b018e18840,Hunghom Commercial Centre Tower B,90.0
LH_1387,1387,1387,Hysan Place,8bf26ee3-4fb7-4676-9ca9-e001a8ade456,8bf26ee3-4fb7-4676-9ca9-e001a8ade456,Hysan Place,90.0
LH_5,5,5,Infinitus Plaza,c4176b51-0569-40eb-a17e-8f2473d65f5f,c4176b51-0569-40eb-a17e-8f2473d65f5f,Infinitus Plaza,90.0
LH_2616,2616,2616,Inter-Continental Plaza,e9c085c4-124c-4bc1-a5da-4e4cf9371459,e9c085c4-124c-4bc1-a5da-4e4cf9371459,Inter-Continental Plaza,90.0
LH_15083,15083,15083,International Plaza,fe07f822-6ac1-4fe7-a119-17befd7f02f8,fe07f822-6ac1-4fe7-a119-17befd7f02f8,International Plaza,90.0
LH_1665,1665,1665,Island Place Tower,11adfb88-7cca-4369-ac3d-1cd1cfa2e61b,11adfb88-7cca-4369-ac3d-1cd1cfa2e61b,Island Place Tower,90.0
LH_1198,1198,1198,Jardine House,cc71bc41-39bb-44b8-b7f7-53adeea6f5bf,cc71bc41-39bb-44b8-b7f7-53adeea6f5bf,Jardine House,90.0
LH_1903,1903,1903,K. Wah Centre,568a10cf-dc1a-4da8-a294-8011fe550c5b,568a10cf-dc1a-4da8-a294-8011fe550c5b,K Wah Centre,90.0
LH_4519,4519,4519,K83,5dd5880b-ffd9-4a12-8887-da1a2b64b02a,5dd5880b-ffd9-4a12-8887-da1a2b64b02a,K83,90.0
LH_11204,11204,11204,Kin Sang Commercial Centre,bf74f716-1926-4dee-a92e-6d9ed62da1d6,bf74f716-1926-4dee-a92e-6d9ed62da1d6,Kin Sang Commercial Centre,90.0
LH_11203,11203,11203,King Palace Plaza,76b8984d-e610-4f0a-a81a-f4da45b05a03,76b8984d-e610-4f0a-a81a-f4da45b05a03,King Palace Plaza,90.0
LH_7788,7788,7788,Kings Tower,22e4bcb3-86f3-4ad1-b279-c41a73550a4f,22e4bcb3-86f3-4ad1-b279-c41a73550a4f,Kings Tower,90.0
LH_16557,16557,16557,Kings Wing Plaza 1,268afb9a-b72d-4645-a983-804d509eb367,268afb9a-b72d-4645-a983-804d509eb367,Kings Wing Plaza 1,90.0
LH_16558,16558,16558,Kings Wing Plaza 2,0e7b1170-b691-4ede-a4ba-fb14a65c11cf,0e7b1170-b691-4ede-a4ba-fb14a65c11cf,Kings Wing Plaza 2,90.0
LH_5234,5234,5234,Kingston International Centre,d0b0d5d3-9ba1-4090-88b1-866680332996,d0b0d5d3-9ba1-4090-88b1-866680332996,Kingston International Centre,90.0
LH_2055,2055,2055,Kodak House II,268b8de9-d8a4-4cf4-ae2d-82ccd159ec77,268b8de9-d8a4-4cf4-ae2d-82ccd159ec77,Kodak House II,90.0
LH_7257,7257,7257,Kowloon Bay International Trade & Exhibition Centre,549568cf-a22a-42d4-818e-d3f4dc4ef80d,549568cf-a22a-42d4-818e-d3f4dc4ef80d,Kowloonbay Int'l Trade & Exhibition Ctr.,77.4
LH_2986,2986,2986,Kowloon Building,521382ee-d2c1-401d-8bad-180adb2e6a4a,521382ee-d2c1-401d-8bad-180adb2e6a4a,Kowloon Building,90.0
LH_6836,6836,6836,Kowloon Commerce Centre Tower A,9bd016d3-5c2f-4f1e-8476-3f49c6cf150e,9bd016d3-5c2f-4f1e-8476-3f49c6cf150e,Kowloon Commerce Centre Tower A,88.6
LH_6837,6837,6837,Kowloon Commerce Centre Tower B,c36d48f9-1fd5-4fa1-acfa-acd851884316,c36d48f9-1fd5-4fa1-acfa-acd851884316,Kowloon Commerce Centre Tower B,90.0
LH_13444,13444,13444,Kowloon Investment Building,9e5c1203-1b97-43f6-9aae-9f26635f4857,9e5c1203-1b97-43f6-9aae-9f26635f4857,"Kowloon Investment Co. Ltd., Fty Bldg (No.18 Bute Street)",79.2
LH_3317,3317,3317,Kowloon Plaza,eb93266d-3ceb-42ba-bdbc-304a2e640c1d,eb93266d-3ceb-42ba-bdbc-304a2e640c1d,Kowloon Plaza,90.0
LH_4582,4582,4582,Kwun Tong View,02d8a231-e851-400c-9f6e-432cb917201e,02d8a231-e851-400c-9f6e-432cb917201e,Kwun Tong View,90.0
LH_974,974,974,Kyoto Plaza,c886bb05-9d0a-4fa4-b08d-0a77c79a56ef,c886bb05-9d0a-4fa4-b08d-0a77c79a56ef,Kyoto Plaza,90.0
LH_7362,7362,7362,Laford Centre,bbe86816-2d8f-4ce2-8aad-037260206751,bbe86816-2d8f-4ce2-8aad-037260206751,Laford Centre,90.0
LH_4603,4603,4603,Landmark East Tower 2 - AIA Kowloon Tower,a4a62919-e984-40d6-81c9-d91219e846d7,a4a62919-e984-40d6-81c9-d91219e846d7,Landmark East - AIA Tower(Twr2),84.0
LH_6594,6594,6594,Landmark North,f7347837-0845-4113-83ca-d0219cf3888d,f7347837-0845-4113-83ca-d0219cf3888d,Landmark North,90.0
LH_3155,3155,3155,Langham Place Office Tower,e17437bc-5a39-447a-995b-4f6f0a1b8599,e17437bc-5a39-447a-995b-4f6f0a1b8599,Langham Place,90.0
LH_6308,6308,6308,Laws Commercial Plaza,5e829022-3fe2-4cb7-a901-b69f58216065,5e829022-3fe2-4cb7-a901-b69f58216065,Laws Commercial Plaza,88.4
LH_6343,6343,6343,Lee Garden Five,a371348c-d44b-4c16-8a77-adc0fde23777,a371348c-d44b-4c16-8a77-adc0fde23777,Lee Garden Five,90.0
LH_6342,6342,6342,Lee Garden One,639dff46-0802-4634-9329-330796a492cd,639dff46-0802-4634-9329-330796a492cd,Lee Garden One,90.0
LH_1072,1072,1072,Lee Garden Six,f13f20a1-c8a5-403d-8fff-6e7832f4c6ed,f13f20a1-c8a5-403d-8fff-6e7832f4c6ed,Lee Garden Six,90.0
LH_6345,6345,6345,Lee Garden Three,3fc43ada-ce48-418a-9d8b-f0a98d59f1b1,3fc43ada-ce48-418a-9d8b-f0a98d59f1b1,Lee Garden Three,90.0
LH_1635,1635,1635,Lee Garden Two,ffb37dc5-b79d-4529-aa39-6cc440b666cb,ffb37dc5-b79d-4529-aa39-6cc440b666cb,Lee Garden Two,90.0
LH_7016,7016,7016,Legend Tower,fd296af1-37d9-463b-b65b-09a50b617464,fd296af1-37d9-463b-b65b-09a50b617464,Legend Tower,90.0
LH_1076,1076,1076,Leighton Centre,69a4e67b-2eb2-4e37-ad33-c013c5fa9c9d,69a4e67b-2eb2-4e37-ad33-c013c5fa9c9d,Leighton Centre,90.0
LH_11202,11202,11202,Lever Tech Centre,84ec2c84-8dd7-4354-b01c-c183aceab1cf,84ec2c84-8dd7-4354-b01c-c183aceab1cf,Lever Tech Centre,90.0
LH_20,20,20,Li Po Chun Chambers,f1f0e750-9869-4ada-b641-e4080457c29f,f1f0e750-9869-4ada-b641-e4080457c29f,Li Po Chun Chambers,88.6
LH_6258,6258,6258,LiFung Tower,76838f9b-e1a0-49ca-b894-aeae95f14cc9,76838f9b-e1a0-49ca-b894-aeae95f14cc9,Li & Fung Tower,76.4
LH_1124,1124,1124,Lippo Centre Tower 1,a5c52d7e-e865-40b4-b594-ba7a33a0e899,a5c52d7e-e865-40b4-b594-ba7a33a0e899,"Lippo Centre, Tower 1",90.0
LH_1125,1125,1125,Lippo Centre Tower 2,ea0d8e9f-0de0-4b04-ac83-53e6c602859a,ea0d8e9f-0de0-4b04-ac83-53e6c602859a,"Lippo Centre, Tower 2",90.0
LH_2297,2297,2297,Lippo Sun Plaza,07ae82c7-ab6d-4171-bbe1-ef46799deb2f,07ae82c7-ab6d-4171-bbe1-ef46799deb2f,Lippo Sun Plaza,90.0
LH_4847,4847,4847,Lu Plaza,7c97fc1a-7698-41f4-b9b1-9e05cfe04d4c,7c97fc1a-7698-41f4-b9b1-9e05cfe04d4c,Lu Plaza,88.8
LH_1147,1147,1147,Luk Kwok Centre,d2dae82b-2afb-489c-98ee-27951f5d048d,d2dae82b-2afb-489c-98ee-27951f5d048d,Luk Kwok Centre,90.0
LH_3735,3735,3735,Lyndhurst Tower,869738a7-f8a8-4a28-8128-a3e3ed00ea55,869738a7-f8a8-4a28-8128-a3e3ed00ea55,1 Lyndhurst Tower,90.0
LH_6826,6826,6826,Mai Wo Industrial Building,3a58cf39-fb80-47f7-99c6-93d064f0db61,3a58cf39-fb80-47f7-99c6-93d064f0db61,Mai Wo Industrial Building,90.0
LH_2041,2041,2041,Malahon Centre,675c9561-d4eb-4209-8166-5a2552553774,675c9561-d4eb-4209-8166-5a2552553774,Malahon Centre,87.4
LH_10,10,10,Man Yee Building,17891180-96d0-44be-8d28-c36cbd037700,17891180-96d0-44be-8d28-c36cbd037700,Man Yee Building,88.8
LH_5256,5256,5256,Manhattan Place,bed2ae2d-6aed-4022-acdf-3dc63a3ffa48,bed2ae2d-6aed-4022-acdf-3dc63a3ffa48,Manhattan Place,90.0
LH_6317,6317,6317,Manley Tower,24e959dc-3be9-413f-9f51-0283ab3e089c,24e959dc-3be9-413f-9f51-0283ab3e089c,Manley Tower,90.0
LH_4962,4962,4962,Manulife Financial Centre,516272b3-de78-4584-ac80-f21855002984,516272b3-de78-4584-ac80-f21855002984,Manulife Financial Centre - Tower B,90.0
LH_4587,4587,4587,Manulife Place,0563e2fc-28aa-4a5f-8ed0-813e0af0d5cc,0563e2fc-28aa-4a5f-8ed0-813e0af0d5cc,Manulife Place,90.0
LH_11524,11524,11524,Marina 8,235a8eaf-4dd9-45d0-9bfc-62d1ccc3cf5d,235a8eaf-4dd9-45d0-9bfc-62d1ccc3cf5d,MARINA 8,100.0
LH_7919,7919,7919,Maxgrand Plaza,bb4daf9a-0dbf-4585-8e51-48989f8c9c84,bb4daf9a-0dbf-4585-8e51-48989f8c9c84,Maxgrand Plaza,90.0
LH_4499,4499,4499,Mega Cube,31482bdb-ba0e-4833-9985-4b06ab83a511,31482bdb-ba0e-4833-9985-4b06ab83a511,Mega Cube,90.0
LH_147,147,147,Melbourne Plaza,7d870bdf-73fd-495d-8f73-6e018fafbdc4,7d870bdf-73fd-495d-8f73-6e018fafbdc4,Melbourne Plaza,88.4
LH_3440,3440,3440,Metroplaza Tower 1,9fd391b6-b266-4b00-b81f-692fccc49075,9fd391b6-b266-4b00-b81f-692fccc49075,Metroplaza I,84.6
LH_7223,7223,7223,Metropole Square,422e8f07-ac2d-4a6e-b71d-bfbb8b1990e8,422e8f07-ac2d-4a6e-b71d-bfbb8b1990e8,Metropole Square,90.0
LH_5367,5367,5367,MG Tower,336374e3-7994-4653-b3a2-67228e244252,336374e3-7994-4653-b3a2-67228e244252,MG Tower,90.0
LH_4586,4586,4586,Millennium City 1 - Standard Chartered Tower,737f5ec8-62e5-45d2-9520-5c5e67f65020,737f5ec8-62e5-45d2-9520-5c5e67f65020,Millennium City 1 Standard Chartered Twr,90.0
LH_4585,4585,4585,Millennium City 2,db094c66-03e0-4cee-b399-f127d1316e55,db094c66-03e0-4cee-b399-f127d1316e55,Millennium City 2,90.0
LH_4583,4583,4583,Millennium City 3,f398a985-3801-4aee-8a6d-71e4c92acb4b,f398a985-3801-4aee-8a6d-71e4c92acb4b,Millennium City Phase 3,90.0
LH_4584,4584,4584,Millennium City 5 - BEA Tower,1e715a46-50e8-480b-aa50-a8ffa361e83c,1e715a46-50e8-480b-aa50-a8ffa361e83c,Millennium City 5 - BEA Tower,90.0
LH_4581,4581,4581,Millennium City 6,e2ec1ab7-5336-4a15-ac34-d5692b8fb5d4,e2ec1ab7-5336-4a15-ac34-d5692b8fb5d4,Millennium City Phase 6,90.0
LH_2991,2991,2991,Mira Place Tower A,a3fc9b46-7b62-445a-83fb-516c6493d9be,a3fc9b46-7b62-445a-83fb-516c6493d9be,Mira Place Tower A,87.6
LH_2661,2661,2661,Mirror Tower,4afce66a-35a1-43dc-87ce-269bdeea8915,4afce66a-35a1-43dc-87ce-269bdeea8915,Mirror Tower,90.0
LH_7332,7332,7332,Montery Plaza,aa19d62e-3c8a-453a-a1db-e25a642ac188,aa19d62e-3c8a-453a-a1db-e25a642ac188,Montery Plaza,88.6
LH_2535,2535,2535,Nam Wo Hong Building,6ee15f10-d931-462c-b547-6d6b2fce2e30,6ee15f10-d931-462c-b547-6d6b2fce2e30,Nam Wo Hong Building,90.0
LH_13714,13714,13714,Nan Fung Centre,a2b73feb-5fcd-4a0d-b416-15bfe5993563,a2b73feb-5fcd-4a0d-b416-15bfe5993563,Nan Fung Centre,90.0
LH_6565,6565,6565,Nan Fung Commercial Centre,22b5cd0b-05cc-422f-b99d-3595eced049f,22b5cd0b-05cc-422f-b99d-3595eced049f,Nan Fung Commercial Centre,90.0
LH_4735,4735,4735,Nanyang Plaza,cca42e11-66f0-484e-8788-77d8a9924282,cca42e11-66f0-484e-8788-77d8a9924282,Nanyang Plaza,90.0
LH_2992,2992,2992,Nathan Centre,503421d4-36b3-4dad-98e6-57c0041aa482,503421d4-36b3-4dad-98e6-57c0041aa482,Nathan Centre,87.2
LH_12878,12878,12878,New City Centre,84bd248a-a8f3-470f-ad05-00fde645421f,84bd248a-a8f3-470f-ad05-00fde645421f,New City Centre,90.0
LH_3102,3102,3102,New East Ocean Centre,aa730363-5e92-4e0c-9819-0064a0b5436c,aa730363-5e92-4e0c-9819-0064a0b5436c,New East Ocean Centre,90.0
LH_3103,3103,3103,New Mandarin Plaza Twr A,dc2de8a6-fe1d-416d-85a3-aed3bee743a3,dc2de8a6-fe1d-416d-85a3-aed3bee743a3,New Mandarin Plaza Tower A,90.0
LH_3104,3104,3104,New Mandarin Plaza Twr B,5e7884ba-bce9-4b03-b9f7-007defaffe63,5e7884ba-bce9-4b03-b9f7-007defaffe63,New Mandarin Plaza Tower B,90.0
LH_11455,11455,11455,New Treasure Centre,a16580e8-b456-424b-a8ac-751204f33f3a,a16580e8-b456-424b-a8ac-751204f33f3a,New Treasure Centre,90.0
LH_6239,6239,6239,New Trend Centre,8d89098f-8e62-4ad2-a006-0885b278ab79,8d89098f-8e62-4ad2-a006-0885b278ab79,New Trend Centre,90.0
LH_149,149,149,New World Tower 1,1ecb2dc8-b91e-4cdc-9faf-24f2829786c2,1ecb2dc8-b91e-4cdc-9faf-24f2829786c2,New World Tower II,86.4
LH_114,114,114,Nexxus Building,22238d4d-35cc-43e8-9133-23cf318f8414,22238d4d-35cc-43e8-9133-23cf318f8414,Nexxus Building,90.0
LH_7790,7790,7790,Nina Tower Tower 2,1ad68cf9-e921-4bf0-b08e-62bd77f83152,1ad68cf9-e921-4bf0-b08e-62bd77f83152,Nina Tower,90.0
LH_5186,5186,5186,Ocean Building,f1d6c2c8-4a5c-4eef-9bd3-939fd7d40e39,f1d6c2c8-4a5c-4eef-9bd3-939fd7d40e39,Ocean Building,90.0
LH_2286,2286,2286,Ocean Centre,ed728432-96d6-4f10-8dcd-13b8cc16aaac,ed728432-96d6-4f10-8dcd-13b8cc16aaac,Ocean Centre,90.0
LH_2539,2539,2539,OfficePlus @Sheung Wan,ece3545b-59a4-4618-abf5-3db2f92f0e9f,ece3545b-59a4-4618-abf5-3db2f92f0e9f,Officeplus @sheung Wan,90.0
LH_1399,1399,1399,OfficePlus @Wan Chai,c471d242-56c6-43bf-a00f-95b1a80e1b54,c471d242-56c6-43bf-a00f-95b1a80e1b54,Officeplus @Wan Chai,90.0
LH_3088,3088,3088,Omega Plaza,b200e028-aa4e-476d-aa3f-e99fe016f252,b200e028-aa4e-476d-aa3f-e99fe016f252,Omega Plaza,89.0
LH_16294,16294,16294,On Hang Industrial Centre,5008f44b-01ef-4add-80fb-b3860a3f10ee,5008f44b-01ef-4add-80fb-b3860a3f10ee,On Hang Industrial Centre,90.0
LH_5399,5399,5399,On Tin Centre,13326884-aa67-4fe9-ad35-32d184e165d5,13326884-aa67-4fe9-ad35-32d184e165d5,On Tin Centre,89.0
LH_2089,2089,2089,One Capital Place,3f690e64-6495-4158-a844-d04a17bf6fdd,3f690e64-6495-4158-a844-d04a17bf6fdd,One Capital Place,90.0
LH_92,92,92,One Chinachem Central,e8534471-ee70-4828-b584-5d00747245ec,e8534471-ee70-4828-b584-5d00747245ec,One Chinachem Central,88.6
LH_1196,1196,1196,One Exchange Square,6bc854b5-5e4c-4e9b-837c-64efdddbb9cd,6bc854b5-5e4c-4e9b-837c-64efdddbb9cd,One Exchange Square,90.0
LH_5353,5353,5353,One Harbour Square,08e7cb1c-b6bf-4455-a878-39607eaea92d,08e7cb1c-b6bf-4455-a878-39607eaea92d,One Harbour Square,90.0
LH_6344,6344,6344,One Hysan Avenue,84d13b0a-ec63-4d40-b4f0-879291edad73,84d13b0a-ec63-4d40-b4f0-879291edad73,One Hysan Avenue,90.0
LH_14071,14071,14071,One International Finance Centre,2e823c53-9b23-42e8-97f2-47dcf9d52819,2e823c53-9b23-42e8-97f2-47dcf9d52819,One International Finance Centre,90.0
LH_1929,1929,1929,One Island East,f5bded18-ad7c-4668-824d-e64f3ed98886,f5bded18-ad7c-4668-824d-e64f3ed98886,One Island East,90.0
LH_11527,11527,11527,One Island South,26aa392f-d08a-490c-9c5d-4285281a3896,26aa392f-d08a-490c-9c5d-4285281a3896,One Island South,100.0
LH_7771,7771,7771,One Kowloon,98fd5165-7f3e-483e-aa52-e9fa05cd828c,98fd5165-7f3e-483e-aa52-e9fa05cd828c,One Kowloon,90.0
LH_4562,4562,4562,One Pacific Centre,f05e5829-1b61-4c19-be57-7aef79643bbe,f05e5829-1b61-4c19-be57-7aef79643bbe,One Pacific Centre,90.0
LH_1121,1121,1121,One Pacific Place,f2e95b3c-0214-4534-9fd5-44cf9dfafb21,f2e95b3c-0214-4534-9fd5-44cf9dfafb21,One Pacific Place,90.0
